||2013||||||||4494.0||1070.0|1342.0|50.0|777.0|12630.0|||40.0||5060.0|4164.0|2990.0|4808.0|18191.0|24613.0|3002.0|||9260.0|953.0|850.0||5805.0|633.0|650.0|||29041.0|0.0|0.0|0.0|0.0|3230.0||580.0|998292.0||36469.0||1040.0|899.0|8523.0|14300.0||0.0||||||||||
||2014||||||||4526.0||1048.0|1385.0|50.0|771.0|12623.0|||40.0||5068.0|4111.0|2999.0|4714.0|17192.0|23663.0|3021.0|||9232.0|993.0|859.0||5901.0|572.0|650.0|||28620.0|0.0|0.0|0.0||2916.0||592.0|1028909.0||39671.0||986.0|824.0|7461.0|14237.0||0.0||||||||||
||2015||||||||4671.0||1523.0|1643.0|50.0|774.0|12881.0|||40.0||5266.0|3909.0|2747.0|4747.0|16215.0|22573.0|3946.0|||9806.0|1224.0|862.0||5726.0|548.0|570.0|||28393.0|0.0|0.0|0.0||3626.0||595.0|1608282.0||40736.0||958.0|820.0|6329.0|14207.0||0.0||||||||||
||2016||||||||13486.0||1525.0|1402.0|50.0|806.0|12504.0|||40.0||5116.0|3659.0|2677.0|4845.0|16038.0|22153.0|3881.0|||9538.0|1256.0|1057.0||5550.0|555.0|570.0|||23110.0|0.0|0.0|0.0||3696.0||600.0|1602882.0||49851.0||946.0|820.0|5823.0|14172.0||0.0||||||||||
||2017||||||||13416.0||1208.0|1500.0|50.0|764.0|12406.0|||40.0||5066.0|3614.0|2677.0|4863.0|15565.0|20128.0|2954.0|||9837.0|1294.0|847.0||6238.0|528.0|560.0|||20823.0|0.0|0.0|0.0||3626.0||603.0|1377885.0||48891.0||872.0|810.0|5532.0|11911.0||0.0||||||||||
||2018||||||||13406.0||1122.0|1520.0|50.0|650.0|11099.0|||210.0||5074.0|3620.0|2912.0|4884.0|14624.0|20373.0|3310.0|||8375.0|1375.0|637.0||5954.0|305.0|410.0|||15949.0|0.0|0.0|0.0||3564.0||570.0|1339022.0||45988.0||764.0|738.0|5329.0|9648.0||0.0||||||||||
||2019||||||||13298.0||1120.0|1520.0|50.0|650.0|10997.0|||60.0||5145.0|3620.0|2912.0|4610.0|14161.0|20218.0|3359.0|||8990.0|1373.0|485.0||5744.0|295.0|110.0|||15928.0|0.0|0.0|0.0||3513.0||570.0|1314087.0||45736.0||715.0|736.0|5004.0|9653.0||0.0||||||||||
||2020||||||||13267.0||1249.0|1440.0|60.0|630.0|10139.0|||60.0||5095.0|3638.0|2834.0|2528.0|12774.0|19535.0|3267.0|||7389.0|1340.0|487.0||5427.0|295.0|110.0|||15205.0|0.0|0.0|0.0||3408.0||572.0|1297195.0||46141.0||710.0|716.0|5206.0|8554.0||0.0||||||||||
||2021||||||||13137.0||3716.0|2570.0|70.0|620.0|11496.0|||60.0||3430.0|3550.0|1947.0|2241.0|10600.0|16202.0|3277.0|||7564.0|1222.0|494.0||5970.0|250.0|60.0|||12688.0|0.0|0.0|0.0||3765.0||575.0|1090734.0||41420.0||918.0|873.0|5810.0|8603.0||0.0||||||||||
|Tunceli-62|2004|0.0||||||||||||||||||9560.0|1750.0|||10150.0|24920.0|6150.0|7150.0|0.0|2940.0|3850.0|700.0||12850.0||||||||||9100.0|25620.0|||2650.0|34660.0|||||||||||||||||
||2005|0.0||||||||||||||||||9810.0|1950.0|||8950.0|24320.0|5850.0|7150.0||5240.0|4050.0|700.0||12550.0||||||||||10050.0|24920.0|||2400.0|33086.0|||||||||||||||||
||2006|0.0||||||||||||||||||21560.0|2620.0|||8950.0|23250.0|5750.0|8100.0||2640.0|3700.0|600.0||12100.0||||||||||11850.0|24320.0|||2550.0|34180.0|||||||||||||||||
||2007|0.0||0.0||||||||||||||||20498.0|1200.0|0.0||10500.0|19011.0|4690.0|8332.0|300.0|4030.0|3475.0|590.0|0.0|11900.0||||||||||9630.0|26040.0|||2870.0|33300.0|||||||||||||||||
||2008|0.0||0.0||||||||||||||||3038.0|1190.0|0.0||15950.0|9725.0|985.0|4240.0|300.0|5241.0|2025.0|188.0|0.0|11608.0||||||||||7290.0|4610.0|||2710.0|18090.0|||900.0||||||||||||||
||2009|0.0||0.0||||||||||||||||2920.0|1235.0|0.0||15455.0|11300.0|965.0|4115.0|300.0|5250.0|2145.0|195.0|0.0|11668.0||||||||||5865.0|4515.0|||2670.0|16190.0|||900.0||||||||||||||
||2010|0.0||0.0||||||||||||||||2920.0|1235.0|0.0||13655.0|11125.0|315.0|3315.0|300.0|5190.0|2755.0|165.0|0.0|11580.0||||||||||5945.0|6565.0|||2640.0|22745.0|||900.0||||||||||||||
||2011|0.0||0.0||||||||||||||||2820.0|1135.0|0.0||13205.0|10725.0|560.0|3500.0|300.0|5660.0|2930.0|445.0|0.0|12020.0||||||||||9275.0|7520.0|||2620.0|33560.0|||200.0||||||||||||||
||2012|0.0||0.0||||||||||||||||2580.0|1235.0|0.0||9955.0|9805.0|510.0|3105.0|70.0|4190.0|2610.0|485.0|0.0|11510.0||||||||||8365.0|7158.0|||2520.0|32110.0|||0.0||||||||||||||
||2013|0.0||0.0||||||||||||||||2635.0|1205.0|0.0||9730.0|9815.0|355.0|2893.0|70.0|4165.0|2575.0|465.0|0.0|11335.0||||||||||10347.0|6850.0|||1090.0|32420.0|||||||||||||||||
||2014|0.0||0.0||||||||||||||||2800.0|1365.0|0.0||9690.0|9820.0|330.0|2960.0|190.0|4235.0|2675.0|454.0|0.0|11465.0||||||||||12907.0|6910.0|||1090.0|32195.0|||30.0||||||||||||||
||2015|0.0||0.0||||||||||||||||2800.0|1365.0|0.0||9450.0|9650.0|295.0|2940.0|190.0|4245.0|2580.0|420.0|0.0|11375.0||||||||||12895.0|6800.0|||1090.0|32055.0|||30.0||||||||||||||
||2016|0.0||0.0||||||||||||||||1980.0|1340.0|||8560.0|9510.0|215.0|1780.0|180.0|3895.0|1680.0|308.0||11372.0||||||||||7824.0|6615.0|||1090.0|51115.0|||30.0||||||||||||||
||2017|0.0||0.0||||||||||||||||7230.0|1200.0|||4830.0|9055.0|205.0|2370.0|180.0|3030.0|1520.0|295.0||10715.0||||||||||8670.0|5573.0|||1090.0|65130.0|||30.0||||||||||||||
||2018|0.0||0.0||||||||||||||||6855.0|1030.0|||4545.0|8420.0|190.0|2300.0|175.0|2445.0|1435.0|280.0||13870.0||||||||||9805.0|5404.0|||386.0|63445.0|||30.0||||||||||||||
||2019|0.0||0.0||||||||||||||||7155.0|1130.0|||4445.0|8595.0|165.0|2270.0|175.0|2415.0|1420.0|250.0||14650.0||||||||||9705.0|5484.0|||386.0|65055.0|||30.0||||||||||||||
||2020|0.0||0.0||||||||||||||||7025.0|1220.0|||4447.0|8757.0|221.0|2355.0|175.0|2522.0|1469.0|260.0||14652.0||||||||||12505.0|17028.0|||386.0|76260.0|||30.0||||||||||||||
||2021|0.0||0.0||||||||||||||||7075.0|1260.0|||4440.0|8841.0|215.0|2357.0|160.0|2560.0|1475.0|250.0||14660.0||||||||||12776.0|18192.0|||386.0|82813.0|||30.0||||||||||||||
|Uşak-64|2004|0.0|0.0|0.0|0.0|0.0|||400.0|||||||||||8480.0|9980.0|1565.0||1020.0|18170.0|6110.0|7155.0|2040.0|18760.0|40540.0|10275.0|4685.0|5165.0|||1495.0||||0.0|||1985.0|7020.0|||12195.0|20780.0||200.0|1140.0|230.0|||||||||0.0||||
||2005|0.0|0.0|0.0|0.0|0.0|||400.0|||||||||||8800.0|46694.0|1400.0||1000.0|18290.0|5940.0|7025.0|2040.0|20750.0|40520.0|10245.0|4725.0|4860.0|||1540.0||||0.0|||1898.0|7010.0|||10925.0|21420.0||180.0|1120.0|100.0|||||||||0.0||||
||2006|0.0|0.0|0.0|0.0|0.0|||600.0|||||||||||5920.0|34340.0|560.0||2310.0|18230.0|5520.0|5175.0||21910.0|42060.0|15440.0|100.0|3400.0|||865.0||||0.0|||1895.0|7210.0|||9550.0|19300.0||670.0|1170.0|100.0|||||||||0.0||||
||2007|0.0|0.0|0.0|0.0|0.0|||500.0|||||||||||6870.0|34630.0|590.0|540.0|630.0|23520.0|5970.0|5800.0|2000.0|30290.0|41490.0|14620.0|100.0|4325.0|||755.0||||0.0|||1820.0|14000.0|||6950.0|23580.0||700.0|9670.0|100.0|||||||||0.0||||
||2008|0.0|0.0|0.0|0.0|0.0|||500.0|||||||||||6160.0|32780.0|540.0|625.0|650.0|23070.0|5100.0|4825.0|1600.0|29480.0|40640.0|13870.0|100.0|4085.0|||555.0||||0.0|||1550.0|17900.0|||6630.0|27350.0||700.0|9560.0|100.0|||||||||0.0||||
||2009|0.0|0.0|0.0|0.0|0.0|||510.0|||||||||||6510.0|28610.0|1315.0|625.0|600.0|19005.0|5630.0|4210.0|1200.0|21580.0|15690.0|11110.0|100.0|3170.0|||515.0||||0.0|||1160.0|15880.0|||6010.0|23840.0||500.0|9655.0|175.0|||||||||0.0||||
||2010|0.0|0.0|0.0|0.0|0.0|||520.0|||||||||||5670.0|25170.0|243.0|625.0|1300.0|21130.0|5700.0|4053.0|950.0|25183.0|10861.0|9395.0|160.0|3375.0|||463.0||||0.0|||950.0|56570.0|||5630.0|19675.0||540.0|9990.0|145.0||1620.0|||||||0.0||||
||2011|0.0|0.0|0.0|0.0|0.0|||400.0|||||||||||5470.0|11490.0|983.0|7375.0|2105.0|26874.0|6495.0|3993.0|620.0|40511.0|8970.0|8770.0|415.0|6260.0|||455.0||||0.0|||718.0|50696.0|||5800.0|51995.0||540.0|710.0|145.0|1360.0|3820.0|||||||0.0||||
||2012|0.0|0.0|0.0|0.0|0.0|||415.0|||||||||||5340.0|10730.0|810.0|6625.0|3750.0|19095.0|5855.0|3698.0|620.0|39001.0|9228.0|10950.0|360.0|5535.0|||485.0||||0.0|||708.0|51956.0|||5850.0|52555.0||540.0|1090.0|145.0|1290.0|2200.0|||||||0.0||||
||2013|0.0|0.0|0.0|0.0|0.0|||475.0|||||||||||5275.0|10320.0|838.0|5175.0|3470.0|24735.0|6005.0|3667.0|620.0|27606.0|8598.0|10875.0|360.0|5995.0|||520.0||||0.0|||728.0|60441.0|||5845.0|56515.0||540.0|1120.0|205.0|1360.0|27200.0|||||||0.0|||0.0|
||2014|0.0|0.0|0.0|0.0|0.0|||525.0|||||||||||4860.0|9370.0|1610.0|5180.0|3485.0|29067.0|10160.0|3690.0|620.0|35186.0|7616.0|10810.0|360.0|5320.0|||555.0||||0.0|||768.0|77480.0|||5725.0|73995.0||540.0|1805.0|210.0|1360.0|27200.0|||||||0.0||||
||2015|0.0|0.0|0.0|0.0|0.0|||540.0|||||||||||5210.0|10215.0|1275.0|5187.0|2891.0|33180.0|5965.0|3690.0|521.0|35686.0|9278.0|10910.0|360.0|6020.0|||456.0||||0.0|||779.0|85000.0|||5630.0|61470.0||540.0|1160.0|216.0|1360.0|27200.0|||||||0.0||||
||2016|0.0|0.0|0.0|0.0|0.0|||550.0|||||||||||5195.0|10100.0|1285.0|5217.0|3021.0|31790.0|13010.0|2798.0|521.0|35990.0|8923.0|10630.0|320.0|5795.0|||561.0||||0.0|||789.0|100140.0||500.0|5620.0|186645.0||500.0|1170.0|221.0|1760.0|27860.0|||0.0|0.0|||0.0|||0.0|
||2017|0.0|0.0|0.0|0.0|0.0|||550.0|||||||||||5220.0|10045.0|1285.0|4617.0|3316.0|35775.0|11100.0|2198.0|521.0|28885.0|8233.0|8740.0|100.0|4850.0|||561.0||||0.0|||789.0|87960.0|40.0|440.0|5685.0|218575.0||500.0|470.0|221.0|952.0|25250.0|||0.0||||0.0|||0.0|
||2018|0.0|0.0|0.0|0.0|0.0|||550.0|||||||||||5150.0|10035.0|1300.0|4637.0|3051.0|34430.0|10830.0|2193.0|536.0|28915.0|8033.0|8740.0|100.0|4850.0|||561.0||||0.0|||789.0|82685.0|40.0|200.0|2004.0|223925.0||500.0|470.0|948.0|895.0|20250.0|||0.0||||0.0|||0.0|
||2019|0.0|0.0|0.0|0.0|0.0|||550.0|||||||||||5202.0|10010.0|1302.0|5052.0|2841.0|33390.0|10820.0|2188.0|536.0|28760.0|8033.0|8580.0|100.0|4850.0|||561.0||||0.0|||801.0|82935.0|40.0|200.0|5429.0|240015.0||500.0|470.0|966.0|895.0|20250.0|||0.0||||0.0|||0.0|
||2020|0.0|0.0|0.0|0.0|0.0|||560.0|||||||||||5210.0|9850.0|1300.0|4862.0|2826.0|32470.0|12910.0|1970.0|521.0|27580.0|8030.0|8755.0|100.0|4830.0|||551.0||||0.0|||751.0|77055.0|40.0|200.0|5270.0|244405.0||500.0|475.0|1126.0|895.0|20250.0|||0.0||||0.0|||0.0|
||2021|0.0|0.0|0.0|0.0|0.0|||530.0|||||||||||10830.0|11895.0|1105.0|352.0|1981.0|29453.0|12700.0|1780.0|526.0|26950.0|7825.0|8065.0|100.0|5347.0|||551.0|2600.0|||0.0|||686.0|86197.0|40.0|250.0|5135.0|530631.0||500.0|460.0|1615.0|3310.0|11140.0|||0.0|0.0|||0.0|||0.0|
|Van-65|2004|0.0||||||||||||||||||107050.0|21150.0||5500.0|6135.0|29050.0|1265.0|24155.0|828.0|5835.0|2788.0|1375.0||3947.0|||||||||||500.0|||930.0|48952.0|||||||||||||||||
||2005|0.0||||||||||||||||||105886.0|21740.0||5500.0|21730.0|31709.0|1232.0|25520.0|772.0|5625.0|2680.0|1375.0||3689.0|||||||||||500.0|||930.0|50365.0|||||||||||||||||
||2006|0.0||||||||||||||||||105037.0|22265.0||5120.0|21018.0|51864.0|1151.0|25281.0|699.0|5726.0|2524.0|1730.0||3450.0|||||||||||500.0|||910.0|49916.0|||||||||||||||||
||2007|0.0||||||||||||||||||91168.0|34406.0||5505.0|47642.0|51690.0|1144.0|25015.0|621.0|14478.0|4490.0|1270.0||3471.0|||||||||||695.0|||920.0|50545.0|||||||||||||||||
||2008|0.0||||||||||||||||||107491.0|36869.0||11501.0|50190.0|30232.0|1168.0|25345.0|613.0|14532.0|5650.0|6016.0||3832.0|||||||0.0||||695.0|||859.0|52558.0|||||||||||||||||
||2009|0.0||||||||||||||||||92274.0|46368.0||13828.0|49715.0|30977.0|916.0|23107.0|586.0|14292.0|5115.0|4898.0||3498.0|||||||0.0||||695.0|||894.0|55703.0|||||||||||||||||
||2010|0.0||||||||||||||||||85406.0|43302.0|10.0|11298.0|35006.0|29966.0|683.0|23005.0|535.0|3972.0|2230.0|4783.0||3889.0|||||||0.0||||495.0|||324.0|58505.0|||||||||||||||||
||2011|0.0||||||||||||||||||79147.0|46870.0|10.0|11298.0|36797.0|30023.0|713.0|23654.0|565.0|3966.0|2195.0|4783.0||3889.0|||||||||||495.0|||324.0|59945.0|||||||||||||||||
||2012|0.0||||||||||||||||||79874.0|188684.0|10338.0|12215.0|35635.0|28613.0|736.0|22075.0|542.0|3851.0|2305.0|4865.0||2325.0|||||||||||907.0|||358.0|55269.0|||||||||||||||||
||2013|0.0||||||||||||||||||80705.0|193756.0|10547.0|12133.0|39725.0|27390.0|696.0|16814.0|478.0|3711.0|2235.0|4865.0||2405.0|||||||0.0||||907.0|||358.0|55029.0|||||||||||||||||
||2014|0.0||||||||||||||||||84830.0|186665.0|5497.0|4094.0|35501.0|21197.0|966.0|16539.0|968.0|2883.0|3482.0|4446.0||2234.0|||||||0.0||||907.0|||358.0|72574.0|||||||||||||||||
||2015|0.0||||||||||||||||||54115.0|175486.0|5497.0|4063.0|59871.0|21865.0|1055.0|39640.0|915.0|8942.0|14279.0|846.0||7999.0|||||||0.0||||907.0||||67405.0|||||||||||||||||
||2016|0.0||||||||||||||||||53873.0|174204.0|5497.0|4063.0|61381.0|21670.0|1062.0|36715.0|1024.0|7942.0|14389.0|846.0||7969.0|||||||0.0||||907.0||||79067.0|||||||||||||||||
||2017|0.0||||||||||||||||||59826.0|186623.0|5802.0|4057.0|54453.0|22377.0|1054.0|71826.0|1160.0|7976.0|14656.0|844.0||7870.0|||||||0.0||||864.0||||104471.0|||||||||||||||||
||2018|0.0||||||||||||||||||60005.0|185650.0|5813.0|4049.0|54395.0|21947.0|1035.0|35689.0|1139.0|7889.0|14649.0|848.0||7862.0|||||||0.0||||890.0||||90768.0|||||||||||||||||
||2019|0.0||||||||||||||||||57553.0|184680.0|5813.0|4049.0|53405.0|21884.0|1035.0|35789.0|1139.0|7889.0|14649.0|848.0||7852.0|||||||0.0||||901.0||||88998.0|||||||||||||||||
||2020|0.0||||||||||||||||||64306.0|185008.0|6086.0|4054.0|72112.0|21426.0|1126.0|32165.0|1144.0|7016.0|13725.0|999.0||7396.0|||||||0.0||||901.0||||88125.0|||||||||||||||||
||2021|0.0||||||||||||||||||76084.0|91341.0|6167.0|4068.0|66693.0|24027.0|1348.0|33792.0|1098.0|7335.0|13850.0|1061.0|292.0|7602.0|||||||0.0||||12215.0|||170.0|110340.0|||||||||||||||||
|Yalova-77|2004|0.0|||||||2650.0|||||||||||310.0|0.0||2000.0|6000.0|2195.0|330.0|||3075.0|820.0|4150.0|5150.0|1675.0|0.0|200.0|||12200.0||0.0|||1150.0|150.0|6200.0|3150.0||32490.0|||50.0|1420.0|1612.0|380.0|||||||||||
||2005|0.0|||||||2625.0|||||||||||310.0|0.0||2100.0|6000.0|1900.0|580.0|||3260.0|1120.0|6150.0|5850.0|1620.0|0.0|100.0|||9200.0||0.0|||1000.0|150.0|5200.0|1650.0||22440.0||||1450.0|2052.0|250.0|||||||||||
||2006|0.0|||||||300.0|||||||||||720.0|410.0||11710.0|1360.0|2300.0|880.0|||3420.0|670.0|4700.0|3500.0|1000.0||1000.0|||83000.0||0.0|||270.0|0.0|60.0|1500.0||14300.0|||600.0|1100.0|10080.0|260.0|||||||||||
||2007|0.0|||||||170.0|||||||||||10460.0|10410.0||5860.0|600.0|5870.0|1700.0|||3534.0|380.0|900.0|5700.0|200.0||1000.0|||110650.0||0.0|||330.0|300.0|350.0|1600.0||3450.0|||600.0|1550.0|7180.0|310.0|||||||||||
||2008|0.0|||||||170.0|||||||||||10360.0|10220.0||5760.0|600.0|5830.0|1250.0|||11490.0|380.0|900.0|5700.0|200.0||1000.0|||112050.0|0.0|0.0|||400.0|260.0|350.0|1550.0||3400.0|||600.0|1250.0|7280.0|290.0|||||||||||
||2009|0.0|||||||100.0|||||||||||310.0|110080.0||10760.0|400.0|1530.0|40.0|||13585.0|280.0|1610.0|1840.0|140.0||1000.0|||73950.0|0.0|0.0|||200.0|220.0|1000.0|2350.0||6380.0|||0.0|700.0|128530.0|290.0|||||||||||
||2010|0.0|||||||100.0|||||||||||310.0|2730.0||3060.0|400.0|1430.0|45.0|||5745.0|280.0|1210.0|840.0|340.0||1000.0|||37200.0|0.0|0.0|||200.0|220.0|11000.0|2150.0||10950.0|||0.0|900.0|125370.0|290.0|||||||||||
||2011|0.0|||||||100.0|||||||||||310.0|2730.0||3060.0|900.0|1430.0|45.0|||5995.0|280.0|2210.0|690.0|8840.0||1000.0|||54600.0|0.0|0.0|||70.0|220.0|11000.0|1950.0||10096.0|||0.0|5300.0|125370.0|290.0|||||||||||
||2012|0.0|||||||100.0|||||||||||310.0|2730.0||2060.0|400.0|1430.0|45.0|||3995.0|280.0|12740.0|690.0|8340.0||1000.0|||131600.0|0.0|0.0||0.0|70.0|220.0|11000.0|1650.0||9020.0|||0.0|6850.0|125370.0|290.0|||||||||||
||2013|0.0|||||||100.0|||||||||||1160.0|1730.0||1160.0|250.0|2080.0|30.0|||3645.0|280.0|5210.0|690.0|15200.0||0.0||0.0|17800.0|0.0|0.0||0.0|70.0|220.0|500.0|150.0||8870.0|||0.0|9700.0|127028.0|100.0|||||||||||
||2014|0.0|||||||100.0|||||||||||1160.0|1730.0||1160.0|250.0|2080.0|30.0|||3045.0|280.0|3210.0|690.0|20200.0||0.0||0.0|47000.0|0.0|0.0||0.0|20.0|220.0|500.0|100.0||9770.0|||0.0|14700.0|126980.0|100.0|||||||||||
||2015|0.0|||||||100.0|||||||||||1160.0|1224.0||1160.0|250.0|2330.0|30.0|||3035.0|280.0|3210.0|690.0|18200.0||225.0||0.0|44000.0|0.0|0.0||0.0|20.0|180.0|500.0|0.0||10170.0|||0.0|14200.0|126980.0|100.0|||||||||||
||2016|0.0|||||||100.0|||||||||||1160.0|1224.0||410.0|250.0|2330.0|30.0|||3025.0|380.0|2460.0|640.0|17150.0||100.0||0.0|15000.0|0.0|0.0||0.0|30.0|90.0|500.0|0.0||9600.0|||0.0|11200.0|82050.0|150.0|||||||||||
||2017|0.0|||||||50.0|||||||||||1170.0|957.0||450.0|250.0|2320.0|35.0|||2425.0|355.0|1874.0|470.0|16150.0||100.0|||24940.0|0.0|0.0||0.0|40.0||375.0|0.0||7921.0|||0.0|11600.0|85712.0|150.0|||||||||||
||2018|0.0|||||||50.0|||||||||||1170.0|723.0||390.0|250.0|2070.0|30.0|||1775.0|355.0|748.0|470.0|12160.0||50.0||720.0|26320.0|0.0|0.0||0.0|30.0||0.0|0.0||8313.0|||0.0|11240.0|82104.0|170.0|||||||||||
||2019|0.0|||||||50.0|||||||||||1150.0|723.0||660.0|250.0|2300.0|30.0|||1775.0|355.0|748.0|470.0|12160.0||50.0||720.0|24050.0|0.0|0.0||0.0|30.0||0.0|0.0||9121.0|||0.0|15080.0|78354.0|170.0|||||||||||
||2020|0.0|||||||50.0|||||||||||1150.0|699.0||590.0|230.0|205.0|15.0|120.0||1690.0|155.0|600.0|385.0|11040.0||185.0||1090.0|9360.0|0.0|0.0||0.0|1180.0||60.0|0.0||10911.0|||0.0|17410.0|101721.0|120.0|||||||||||
||2021|0.0|||||||70.0|||||||||||430.0|30.0||310.0|230.0|170.0|0.0|160.0||172.0|150.0|375.0|100.0|9015.0||845.0||1120.0|16124.0|0.0|0.0|0.0|0.0|970.0||60.0|0.0||16431.0|||0.0|28680.0|101594.0||||||||||||
|Yozgat-66|2004|0.0||||||||||||||||||14151.0|16041.0|11505.0|||17255.0|10235.0|7740.0|12180.0|6825.0|5840.0|2525.0||7570.0||||||||||1650.0|290.0||||16500.0|||||||||||||||||
||2005|0.0||||||||||||||||||11945.0|13099.0|13695.0|6050.0|18754.0|19005.0|7470.0|4770.0|9510.0|6150.0|5850.0|3625.0||16870.0||||||||||1720.0|1965.0||||22390.0|||||||||||||||||
||2006|0.0||||||||||||||||||13710.0|16149.0|11665.0|6050.0|18754.0|11675.0|5920.0|8270.0|7790.0|4990.0|7450.0|3655.0||17170.0||||||||||1710.0|1865.0||||22130.0|||||||||||||||||
||2007|0.0||0.0||||||||||||||||14995.0|16430.0|11345.0|6150.0|19604.0|9165.0|5170.0|8040.0|7070.0|5510.0|10670.0|2525.0||5830.0|||0.0|||||||880.0|1750.0||||21930.0|||||||||||||||||
||2008|0.0||0.0||||||||||||||||13490.0|17350.0|11440.0|6395.0|21104.0|15220.0|4870.0|7540.0|3810.0|5680.0|11430.0|2370.0||7030.0|||0.0|||||||880.0|1950.0||||21930.0|||||||||||||||||
||2009|0.0||0.0||||||||||||||||16695.0|16870.0|11765.0|10335.0|22969.0|13635.0|5200.0|8910.0|2360.0|5230.0|23420.0|3170.0|400.0|6070.0|||20.0|||||||650.0|2460.0||||24780.0|||||||||||||||||
||2010|0.0||||||||||||||||||15839.0|16478.0|10850.0|14503.0|23741.0|15428.0|5406.0|9248.0|2485.0|7441.0|22720.0|3190.0|410.0|6241.0|||50.0|||||||670.0|16428.0||||25433.0|||||||||||||||||
||2011|0.0||||||||||||||||||33834.0|38984.0|13341.0|50173.0|288389.0|15689.0|6206.0|8970.0|2485.0|66578.0|21640.0|4500.0|430.0|6271.0|||48.0||||0.0|||470.0|33780.0||||25773.0|||||||||||||||||
||2012|0.0||||||||||||||||||34004.0|39554.0|13493.0|51218.0|288577.0|9908.0|3516.0|8912.0|2490.0|66739.0|22075.0|3880.0|440.0|6192.0|||248.0||||0.0|||675.0|33780.0||||21945.0||||||||||||||||0.0|
||2013|0.0||||||||||||||||||35065.0|40813.0|13003.0|52760.0|289748.0|9934.0|4749.0|9673.0|2340.0|606366.0|22521.0|4250.0|445.0|6173.0|||250.0|||||||590.0|33740.0||||21489.0||||||||||||||||0.0|
||2014|0.0||||||||||||||||||35015.0|40853.0|12434.0|50930.0|279378.0|9934.0|4332.0|59311.0|2195.0|606361.0|22320.0|4110.0|455.0|5992.0|||185.0|||||||595.0|33345.0||||22084.0||||||||||||||||0.0|
||2015|0.0||||||||||||||||||34610.0|40263.0|12328.0|50725.0|279728.0|9941.0|11822.0|59311.0|2195.0|7631.0|22020.0|4125.0|465.0|5902.0|||180.0|||||||595.0|18425.0||||22334.0||||||||||||||||0.0|
||2016|0.0||||||||||||||||||20700.0|23644.0|12320.0|24265.0|15712.0|10724.0|12066.0|57985.0|1820.0|8887.0|16525.0|4545.0|465.0|5759.0|||215.0|||||||620.0|17590.0||||19561.0||||||||||||||||0.0|
||2017|0.0||||||||||||||||||19150.0|24093.0|15670.0|22955.0|13562.0|7674.0|12361.0|53215.0|1520.0|8347.0|15105.0|2605.0|465.0|5954.0|||215.0|||||||520.0|15598.0||||18771.0||||||||||||||||0.0|
||2018|0.0||||||||||||||||||16215.0|22583.0|15030.0|20435.0|12362.0|7869.0|11861.0|57615.0|400.0|7707.0|9605.0|3055.0|465.0|4654.0|||215.0||||0.0|||470.0|17050.0||||18706.0||||||||||0.0||||||0.0|
||2019|0.0||||||||||||||||||16265.0|22078.0|14920.0|19980.0|12912.0|7804.0|11706.0|57738.0|500.0|7657.0|8675.0|2955.0|465.0|4769.0|||228.0||||0.0|||685.0|17405.0||||18926.0||||||||||0.0||||||0.0|
||2020|0.0||||||||||||||||||12348.0|14992.0|14735.0|17917.0|11061.0|6967.0|5399.0|53420.0|490.0|3850.0|6515.0|2035.0|465.0|3177.0|||168.0||||0.0|||465.0|17244.0||||18922.0||||||||||||||||0.0|
||2021|0.0||||||||||||||||||11215.0|13492.0|13494.0|17549.0|9894.0|6501.0|5102.0|53253.0|445.0|3622.0|6010.0|1995.0|460.0|2954.0|||148.0||||0.0|||425.0|17171.0||||18588.0||||||||||||||||0.0|
|Zonguldak-67|2004|0.0|0.0||||||4220.0|||||||||||3865.0|3705.0|1642.0||23195.0|26060.0|6730.0|150.0||27237.0|4725.0|2741.0|0.0|8435.0||3831.0|||12478.0||0.0|||2550.0||3298.0|2893040.0||117420.0||1125.0|50.0||514.0||||||||||||
||2005|0.0|0.0||||||4175.0|||||||||||3852.0|3693.0|1631.0||20988.0|24865.0|6432.0|||25977.0|6623.0|2267.0|0.0|3365.0||3716.0|||12560.0||0.0|||2378.0||3238.0|2843033.0||121690.0||1125.0|||414.0||||||||||||
||2006|0.0|0.0||||||4150.0|||||||||||3850.0|3580.0|1615.0||20998.0|25620.0|6340.0|||27110.0|6583.0|2237.0|0.0|3315.0||2180.0|||13650.0||0.0|||2390.0||3260.0|5562028.0||113250.0||1130.0|||386.0||||||||||||
||2007|0.0|0.0||||||3955.0|||||||||||4465.0|4565.0|1785.0|1200.0|21155.0|26100.0|6510.0|||27950.0|6675.0|2520.0|0.0|9775.0||3750.0|||14840.0||0.0|||2690.0||3165.0|1583030.0||99110.0||1060.0|||424.0||||||||||||
||2008|0.0|0.0||||||3760.0|||||||||||4400.0|4450.0|1760.0|2150.0|20930.0|25821.0|6455.0|||28255.0|6458.0|2463.0|0.0|12015.0||3650.0|||14925.0||0.0|||2608.0||3060.0|1374500.0||91625.0||1070.0|||410.0||||||||||||
||2009|0.0|0.0||||||3690.0|||||||||||4650.0|4400.0|2150.0|6390.0|24460.0|27840.0|6500.0|||32212.0|6020.0|2092.0|0.0|19225.0||3391.0|||14550.0||0.0|||2615.0||2410.0|1126780.0||89230.0||870.0|||350.0||||||||||||
